Video Title,Video URL
Climate Reality: Soil - the basis of Sustainable Production,https://www.youtube.com/watch?v=-fCIWfI9OSM
Fact or Fiction,https://www.youtube.com/watch?v=Z_VwEJFo3Vg
Three Dimensions of Tea,https://www.youtube.com/watch?v=jD_oSAFJUcg
We Are One - MJF Centre East,https://www.youtube.com/watch?v=deT_FmTTml0
Tea Inspiration for the 21st Century - Thailand,https://www.youtube.com/watch?v=2VM5hDGm2mM
Peter Kuruvita Reimagines Tea for Grilled Prawns and Snapper Skewers!,https://www.youtube.com/watch?v=W7zbTkjR9rg
Tea Inspiration for the 21st Century Challenge - Indonesia,https://www.youtube.com/watch?v=tgmnK8orD_c
Matty’s visit to Dilmah’s home,https://www.youtube.com/watch?v=BQxm94uHlI4
Tea Inspiration for the 21st Century – Mixology,https://www.youtube.com/watch?v=gJUOn-VguRE
Tea Inspiration for the 21st Century - Gastronomy,https://www.youtube.com/watch?v=_zes2Av_ZBw
Culinary Networking Event with Michelin Star Chef Larry,https://www.youtube.com/watch?v=so-rerfe8oU
Our Agricultural Traditions – Rice and Grain Storage,https://www.youtube.com/watch?v=jxEZ0MP7XqQ
Love at First Sip,https://www.youtube.com/watch?v=q-IUXtKlqPo
Brew 1867 by Dilmah at World Trade Center - Launch,https://www.youtube.com/watch?v=-a81wPFxvi8
Resilient and Strong,https://www.youtube.com/watch?v=ZqKHZvE1sHY
Tea Inspiration for the 21st Century,https://www.youtube.com/watch?v=Ye-ech3Tnbg
Truly ethical and sincere to its core,https://www.youtube.com/watch?v=xrB8PSGHH1s
Sparkling Iced Tea Recipe with Dilmah Elixir,https://www.youtube.com/watch?v=Krrr3BKtWIY
How to Make Iced Tea with Elixir of Ceylon Tea,https://www.youtube.com/watch?v=54YQ6CMkdig
Ice Cream Soda with Dilmah Elixir of Ceylon Tea,https://www.youtube.com/watch?v=ygEsuIn6rbc
Chef Peter Kuruvita Brews Up a Tea Infused Soup!,https://www.youtube.com/watch?v=whNV7SuNUnU
Find your inspiration with us | Dilmah,https://www.youtube.com/watch?v=NKNn7aYz-m4
Dilmah Premium Ceylon Tea : Handcrafted from our tea gardens to your cup,https://www.youtube.com/watch?v=WRHAPjDroKc
Don Surendra from U.A.E. | Dilmah School of Tea,https://www.youtube.com/watch?v=05h9qpguWuo
What does Real Tea taste like?,https://www.youtube.com/watch?v=LrLRSwC2H5k
A Lifetime of Devotion to Genuinely Ethical Ceylon Tea,https://www.youtube.com/watch?v=FpJ-Qzv3KrU
Pure Ceylon Green Tea gets a Fresh Look,https://www.youtube.com/watch?v=xdCnPI6PCoI
Pure Ceylon Green Tea – New Look,https://www.youtube.com/watch?v=rKDyYJ2Lw2Y
Ceylon’s Finest Loose Leaf Tea has a NEW LOOK!,https://www.youtube.com/watch?v=12FZaKUPBoI
Dilmah Extra Strength’s got a NEW LOOK!,https://www.youtube.com/watch?v=sfmIzdfDzNo
Jaelene Bautista from Hilton Manila | Dilmah School of Tea,https://www.youtube.com/watch?v=5urAS39s7J4
Combining sustainability with gastronomy,https://www.youtube.com/watch?v=4ntvhWoiyjA
Our Agricultural Traditions – The Rural Village,https://www.youtube.com/watch?v=mrMokdQXPUk
Jazel from Conrad Manila | Dilmah School of Tea,https://www.youtube.com/watch?v=e5SBxUPnCQc
The MJF Charitable Foundation - Changing Lives,https://www.youtube.com/watch?v=Fpq5s_8RFAg
Dilmah New Package - Do Try It,https://www.youtube.com/watch?v=92HS5bCS34s
Krishna Kumar from Maldives | Dilmah School of Tea,https://www.youtube.com/watch?v=2GmIKTqPGJo
Dilmah Elixir: Beverage Innovation like No Other!,https://www.youtube.com/watch?v=DwgR9Gd38yA
Peter Kuruvita Mints a Tea Infused Lamb Pie!,https://www.youtube.com/watch?v=OWaG2JR_i1o
Life Through Cricket,https://www.youtube.com/watch?v=rS8mxE4s_8Y
Crafted with Care,https://www.youtube.com/watch?v=ID_ZfKtqhC4
Endemic to our Island – A frog named Dilmah,https://www.youtube.com/watch?v=56-GZhgeKdk
"Peter Kuruvita, brews “The Best Breakfast Tea in the World”",https://www.youtube.com/watch?v=Hlyo5pIaSdc
Kristina - Food Writer from Lithuania | Dilmah School of Tea,https://www.youtube.com/watch?v=TTlhhe3O_q4
"An Extra Strong Ceylon Black Tea, with an Extraordinary Taste.",https://www.youtube.com/watch?v=XTkIawjZoiE
Peter Kuruvita Brews the Best Ceylon Tea in the World,https://www.youtube.com/watch?v=0GkG-zzqzdg
"Real Ceylon Green Tea, a Bright and Aromatic Brew with a NEW LOOK!",https://www.youtube.com/watch?v=qP6sk55OMOo
Peter Kuruvita Tastes Dilmah Ceylon Tea after its New Look!,https://www.youtube.com/watch?v=zLHtBAgQW7A
Dilmah gathered to pledge their support: #StandwithSriLanka,https://www.youtube.com/watch?v=R9mmjC_8ujo
Dilmah Tea gets a NEW Look!,https://www.youtube.com/watch?v=9R-56J5IHZM
A Celebration of Achievements,https://www.youtube.com/watch?v=S0G7WEoO-FM
Spring-inspired Tea Infused Granita by Chef Peter Kuruvita,https://www.youtube.com/watch?v=6nuLryy7oX4
Taste Authenticity with the Best Breakfast Tea in the World,https://www.youtube.com/watch?v=EfSLujOd5Jk
Taste Serenity with the Best Breakfast Tea in the World,https://www.youtube.com/watch?v=iMnUbQhyvwY
Around The Pearl,https://www.youtube.com/watch?v=HZJaoLtemuc
The IUCN Red List – A Road to Conservation,https://www.youtube.com/watch?v=g3sKpRb0B5I
Understanding the link between climate change and sustainable development,https://www.youtube.com/watch?v=Y7SZgTsPg5Q
Our Agricultural Traditions – The Plough,https://www.youtube.com/watch?v=hLRoU2cCdVM
Peter Kuruvita Brews Up a Tea Infused Pickled Cucumber Salad,https://www.youtube.com/watch?v=MD7SKZlnQ98
This Earth Hour be an Inspiration,https://www.youtube.com/watch?v=J_mnBLaWo6w
"Trailer tập 2: Quý Cô Thời Đại - Mai Phương xuất hiện ""tát"" liên tục vào mặt Huỳnh Lập!!",https://www.youtube.com/watch?v=7K1nMdW0XgM
Tập 1: Quý Cô Thời Đại - Bà mẹ 3 con Ốc Thanh Vân bất ngờ nhận Huỳnh Lập làm con nuôi,https://www.youtube.com/watch?v=iUe1Y_sIHOc
"Trailer Tập 1: ""Quý Cô Thời Đại"" - Huỳnh Lập đổi nghề làm pha chế ???",https://www.youtube.com/watch?v=UpUsvmzET88
A message from a mother - World Down Syndrome Day,https://www.youtube.com/watch?v=U8zRfPQsZQU
"Tập 4:Quý Cô Thời Đại-Trương Quỳnh Anh hé lộ chuyện “thân mật"" với người yêu cho Huỳnh Lập.",https://www.youtube.com/watch?v=Se8CtDqhRa8
Dilmah Exceptional Lively Lime & Orange - Russian TVC,https://www.youtube.com/watch?v=iKPsbeMyKJ8
Dilmah Exceptional Fragrant Jasmine Green Tea - Russian TVC,https://www.youtube.com/watch?v=qTJIwAobfIE
"Forests, Life and Us",https://www.youtube.com/watch?v=qHYKZ2D_t1E
Knowledge Inspires Passion at the 68th Dilmah School of Tea,https://www.youtube.com/watch?v=HBYD31TKDvk
"Trương Quỳnh Anh hé lộ chuyện “thân mật"" với người yêu cho Huỳnh Lập.",https://www.youtube.com/watch?v=3puVbFGfNag
"Tập 3: Quý Cô Thời Đại - Huỳnh Lập dụ dỗ Lâm Vỹ Dạ bắt Hứa Minh Đạt uống trà với “tiêu và ớt"".",https://www.youtube.com/watch?v=oa3JES2QlSw
Huỳnh Lập thành người thứ 3 phá đám cặp đôi Lâm Vĩ Dạ - Hứa Minh Đạt.,https://www.youtube.com/watch?v=cX8num2R1j4
Home Remedies – Catarrh (Sinhala),https://www.youtube.com/watch?v=XKfjy-kuWeA
Tập 2: Quý Cô Thời Đại - Mai Phương ngỡ ngàng khi Huỳnh Lập tiết lộ bị bệnh hở van tim!!,https://www.youtube.com/watch?v=Ah-0PkS4JOw
Elixir Tea Mixology with Tomek Malek,https://www.youtube.com/watch?v=pWeyw2GhEl0
"Balance For Better - Better the balance, better the world!",https://www.youtube.com/watch?v=ie6RGo1SlsY
Dive into the Earth’s Deep End- Sri Lanka’s Caves,https://www.youtube.com/watch?v=WIwcXpWG2oQ
Inspiring Achievers - Rashmi,https://www.youtube.com/watch?v=zfJOgNHhDkY
Our Agricultural Traditions – Paddy Fields,https://www.youtube.com/watch?v=pUAcsKykbnI
Home Remedies – Tension Headache (Sinhala),https://www.youtube.com/watch?v=VuuNng5g3Ac
"Honouring 1730 Years of Expertise in Delivering Taste, Goodness and Purpose.",https://www.youtube.com/watch?v=30tWPOybvrs
Inspiring Achievers - Dananjaya,https://www.youtube.com/watch?v=IDosH9yD3BE
Home Remedies for Constipation (Sinhala),https://www.youtube.com/watch?v=Ujl8MRLC5aQ
We've got guests!,https://www.youtube.com/watch?v=OdhLFDd-TZ8
Celebrating Differences 2018 -  An evening of unitea and diversitea,https://www.youtube.com/watch?v=eeizcFL-5DI
Throwback Tea-sday!,https://www.youtube.com/watch?v=dS9ysr2TSpE
The School Bag Donation Project by Tokai Coop,https://www.youtube.com/watch?v=CfPMaxdv7Aw
Natures cures for indigestion (Sinhala),https://www.youtube.com/watch?v=zs3e1VJJQZI
We Wish You A Refreshing 2019!,https://www.youtube.com/watch?v=0eLcVDBiFNo
Join us for a look back at 2018,https://www.youtube.com/watch?v=3MuR4OOuUEg
Dunkeld Estate,https://www.youtube.com/watch?v=fe2Sw2-9oF8
Park Green Tea Factory,https://www.youtube.com/watch?v=-Lae_b0Q8NI
Merry Christmas 2018!,https://www.youtube.com/watch?v=O8U4VGzT-R4
An Afternoon Tea - 4th Graduation of Empower Culinary and Hospitality School,https://www.youtube.com/watch?v=BNlVzBmHQH8
Supreme Chef - Eastern Sri Lanka,https://www.youtube.com/watch?v=tieNVTxO2Jg
Celebrate Craftsmanship This International Tea Day,https://www.youtube.com/watch?v=xZuSFsQA6Rc
Celebrate Natural Flavour This International Tea Day,https://www.youtube.com/watch?v=BoHPocFbT3U
Celebrate Passion This International Tea Day,https://www.youtube.com/watch?v=IuoRzXUKp1A
We are the flowers of tomorrow,https://www.youtube.com/watch?v=MmOwQcsxub0
Home Remedies - Chesty Cough (Sinhala),https://www.youtube.com/watch?v=MpoTptlSyz8
Radisson Blu Deira’s dynamic duo serve up a stunning pairing at ATF21,https://www.youtube.com/watch?v=DFKCjCk36gw
Park Hyatt breezes its way to a Gold Medal at ATF21,https://www.youtube.com/watch?v=yqG_Twe5zUM
Savour a Cup of Nature’s Finest Tea,https://www.youtube.com/watch?v=fZrARXuVr3I
Aloft uses the Force.,https://www.youtube.com/watch?v=IMzybZE7YyI
Youth in Conservation - Workshop 01,https://www.youtube.com/watch?v=0VIt2T1DET0
Tea Reimagined : Pullman Hotels and Resorts Emerge Overall Winners.,https://www.youtube.com/watch?v=nRKCG8B2er8
Country Roads with Kids – Celebrating 30 years of Music and Life,https://www.youtube.com/watch?v=kY3b_j3U-gA
Until Next Time Dubai!,https://www.youtube.com/watch?v=tfby1kjU-TU
Afternoon Tea for the 21st Century challenge - Day 01,https://www.youtube.com/watch?v=2kFqt8oIVR0
One Year of One Earth Centre - Dilmah Conservation,https://www.youtube.com/watch?v=O42KWcW1VRM
Home Remedies – Headache (Sinhala),https://www.youtube.com/watch?v=wiNRzR0Xe0k
Celebrating International Chefs Day,https://www.youtube.com/watch?v=YqWs5Q00xyM
Better Days With My Boat,https://www.youtube.com/watch?v=yXJkXpscuPU
Dilmah Infusion Ingredients – Turmeric,https://www.youtube.com/watch?v=pZqkoMq9R5w
Dilmah Infusion Ingredients – Holy Basil,https://www.youtube.com/watch?v=Cwm32DnnqzQ
Dilmah Infusion Ingredients – Moringa,https://www.youtube.com/watch?v=rX1sVfZrs-k
Dilmah Infusion Ingredients – Cocoa,https://www.youtube.com/watch?v=h3dkxk280-c
Dilmah Infusion Ingredients – Black Pepper,https://www.youtube.com/watch?v=j1zEbPO2Wqw
Healthy Living - Black Tea Flavoured Suwandel Rice,https://www.youtube.com/watch?v=mL9tBhCbJNs
A Day at NCCCPDD,https://www.youtube.com/watch?v=bxlzmlT-VTo
"Dilmah Natural Infusions – Red Rooibos with Moringa, Chili, Cocoa and Cardamom",https://www.youtube.com/watch?v=fUN79v8PfAg
"Have you met Baby Dilmah, the latest addition to the Dilmah Family?",https://www.youtube.com/watch?v=hxZqhKY29pk
Dilmah Infusions: Handpicked by Artisans,https://www.youtube.com/watch?v=bPYV5wnbsCY
Dilmah Infusions: Crafted by Nature,https://www.youtube.com/watch?v=dN_EvqugzKE
Dilmah Infusion Ingredients - Nutmeg,https://www.youtube.com/watch?v=ZQJgUk4fz4A
Dilmah Infusion Ingredients - Lemongrass,https://www.youtube.com/watch?v=gsQatMrbFaE
Dilmah Infusion Ingredients - Ginger,https://www.youtube.com/watch?v=-9KWn-kraHE
Dilmah Infusion Ingredients - Cinnamon,https://www.youtube.com/watch?v=8Lkx581zeE4
Dilmah Infusion Ingredients - Cardamom,https://www.youtube.com/watch?v=y03fsbMDtto
Dilmah Infusion Ingredients - Chili,https://www.youtube.com/watch?v=XzqYHuo3CDU
"A Cup of Social Change, Hope & Empowerment",https://www.youtube.com/watch?v=7PhzhVI8kIk
Artisanal manufacturers of pure Ceylon Tea: Dilmah,https://www.youtube.com/watch?v=ELDBER8aXRE
Using History to Adapt to Climate Change,https://www.youtube.com/watch?v=QObhTKUqzwM
10 Steps in Climate Adaptation,https://www.youtube.com/watch?v=iOQJAL3MwC4
Impacts of Climate Change in Sri Lanka,https://www.youtube.com/watch?v=QBFSGnhzB0o
The Chef and the Teamaker: Titti Qvarnström –season finale,https://www.youtube.com/watch?v=iOWEG4I1pHc
How to cook Earl Grey Tea-crusted Chicken Breast – S01E12,https://www.youtube.com/watch?v=ycYcz2tz2es
How to pair food with a three course meal (explained by chefs) – S01E11,https://www.youtube.com/watch?v=zNs1hYzG2kk
Why would someone devote their whole life to tea?– S01E10,https://www.youtube.com/watch?v=9eYSFi6Cr6k
What’s tea got to do with humanity?– S01E09,https://www.youtube.com/watch?v=6zFvM4jfgXU
"Jaggery Crepes, Swedish Vegetable Medleys and a Michelin-starred Chef – S01E08",https://www.youtube.com/watch?v=CdKHYOEcKLs
Why you should noisily slurp garden-fresh tea – S01E07,https://www.youtube.com/watch?v=pyk5USfDVLg
What tea does a Michelin-starred Chef drink? – S01E06,https://www.youtube.com/watch?v=SrWDdZoqimM
How to pair tea with cheese – S01E05,https://www.youtube.com/watch?v=ZQdd_sxv8Pg
Why does a small tea company have a Climate Change Research Centre? – S01E04,https://www.youtube.com/watch?v=H8Si8g5xjfs
Preserving time in two leaves and a bud (the secret behind Ceylon tea revealed) – S01E03,https://www.youtube.com/watch?v=GxLqErTYk8M
"How to brew the perfect cup of tea in 3 minutes, according to science – S01E02",https://www.youtube.com/watch?v=GVenuRlOHSU
People VS Machines (How is Tea Made?) – S01E01,https://www.youtube.com/watch?v=-VRqZqs12q8
Coconut Mustard and Kekiri Curry,https://www.youtube.com/watch?v=va9d9YD4kLo
The Elephant Transit Home at the Udawalawe National Park,https://www.youtube.com/watch?v=bQR3KSOv9ZI
Hope Rises in Eastern Sri Lanka,https://www.youtube.com/watch?v=UwfTe2cWAHg
Afternoon Tea for the 21st Century,https://www.youtube.com/watch?v=Jlgyec1zOIM
The Horse & The Butterfly,https://www.youtube.com/watch?v=r8IjylW5LGo
Entrepreneurs of East #1 - Profiting from my craft,https://www.youtube.com/watch?v=5ffWJ0wvwfI
AIDEX 2018 #DifferentIsNotDisabled,https://www.youtube.com/watch?v=Kwf6sBjiKOE
Dilmah Infusion Ingredients - Chili,https://www.youtube.com/watch?v=1X2maU39Vyo
Dilmah Infusion Ingredients - Nutmeg,https://www.youtube.com/watch?v=lqD0nPR93F0
Dilmah Infusion Ingredients - Cardamom,https://www.youtube.com/watch?v=Gkcj6LIdruY
Dilmah Infusion Ingredients - Lemongrass,https://www.youtube.com/watch?v=FUwi25br07Q
Dilmah Infusion Ingredients - Cinnamon,https://www.youtube.com/watch?v=MxEsvoEPutI
Dilmah Infusion Ingredients - Ginger,https://www.youtube.com/watch?v=S2qpcIW8yLU
Home Remedies – Asthma (Sinhala),https://www.youtube.com/watch?v=ZbTubmQ8Po8
The t-Column by The t-Lounge by Dilmah,https://www.youtube.com/watch?v=SiJBdqsXUhI
A Journey of 12 Years in Eastern Sri Lanka,https://www.youtube.com/watch?v=uVjABUhunpc
Dilmah Infusions: Handpicked by Artisans,https://www.youtube.com/watch?v=HITi8pa3wFQ
Dilmah Infusions: Crafted by Nature,https://www.youtube.com/watch?v=_tTeXzfTMbI
Partnership,https://www.youtube.com/watch?v=13W_1AJbKRs
Working Together!,https://www.youtube.com/watch?v=SmEJIVwiwWE
Dilmah Tea Inspired Awards 2018,https://www.youtube.com/watch?v=bl9Knm9lG44
#DifferentIsNotDisabled - Story#5 - Supun Nishantha,https://www.youtube.com/watch?v=Iyh72QTS4J4
#DifferentIsNotDisabled Poojani Shakya - The unstoppable girl,https://www.youtube.com/watch?v=GtClbPBcxw4
Black Hat Chef - Bernd Uber tastes “The Best Breakfast Tea” in the world.,https://www.youtube.com/watch?v=kCIWICmtQ58
Traditional Cabbage Mallum,https://www.youtube.com/watch?v=gQsU19YIa5I
"#DifferentIsNotDisabled - ""Making it through""",https://www.youtube.com/watch?v=jSadvXApT44
Passion: Vipula - The mechanic who battled Polio.,https://www.youtube.com/watch?v=ZxtMVf4M7t8
Hope: Upali - a gas cooker repairer’s struggle and survival.,https://www.youtube.com/watch?v=oDAJL95DTyY
Celebrating 30 years of Dilmah; The Founder’s Anniversary Reserve - Breakfast Tea,https://www.youtube.com/watch?v=7PH8rc6wYVk
Dilmah Tea Founder honoured by WACS with Lifetime Achievement Award,https://www.youtube.com/watch?v=NTdcOepfPqE
Healthy Living – Kiri Ala Curry,https://www.youtube.com/watch?v=RonMs40Kv1Q
Conservation and Dilmah,https://www.youtube.com/watch?v=AfpjC90q9kE
The Story behind your Cup of Tea,https://www.youtube.com/watch?v=AYfv0gWyMVc
Bocuse d' Or Sri Lanka President - Rohan Fernandopulle,https://www.youtube.com/watch?v=GVK2tJKQZ_M
Chef Adam Gount with Bocuse d' Or Sri Lanka team,https://www.youtube.com/watch?v=6TJAVeXg3ro
Sri Lanka’s Bocuse d’Or Training Coordinator - Alfred Zuberbuehler,https://www.youtube.com/watch?v=9WSj2k8B3ow
Chef Peter Kuruvita at Dilmah SOT 2018,https://www.youtube.com/watch?v=pufzgDNYHAE
Sunjeh Raja at Dilmah School of Tea 2018,https://www.youtube.com/watch?v=41CS65_X42E
Sam Angelico at Dilmah School of Tea 2018,https://www.youtube.com/watch?v=bZjxneP7PJo
Rocky Dunnam at Dilmah School of Tea 2018,https://www.youtube.com/watch?v=F9Qm48ZyA7w
Fiona Mann at Dilmah School of Tea 2018,https://www.youtube.com/watch?v=iJkCDi5BO9E
Andrew Towns at Dilmah School of Tea 2018,https://www.youtube.com/watch?v=ImtcUKHR-tc
Cheese Connoisseur - Betty Koster,https://www.youtube.com/watch?v=q7kKCkiBIhM
A boy from a tea plantation - winning the Best Commis in Sri Lanka,https://www.youtube.com/watch?v=nuiCZUldtV0
To Sensory Science Consultant – Edwin Soon,https://www.youtube.com/watch?v=3NZ-46MwimU
Alice Kwek at Dilmah School of Tea 2018,https://www.youtube.com/watch?v=4_XfwHQhov0
Chef Dwayne Krisko at Dilmah SOT 2018,https://www.youtube.com/watch?v=Yu51Arrt7vg
The Chef and Commis of Bocuse d'Or Team - Sri Lanka,https://www.youtube.com/watch?v=z9TA9UwfZ4g
Story of Dr Indrani Amarasinghe,https://www.youtube.com/watch?v=vtM-yalalNc
As we turn off light this earth hour,https://www.youtube.com/watch?v=Cj3HOU3YIyY
Kimarli Fernando has some advice for all the girls and ladies,https://www.youtube.com/watch?v=RiNA-ln_E4Q
Story of Sandya Salgado,https://www.youtube.com/watch?v=MGgkuFKKTCI
Story of Prof.  Savitri Gunatilleke,https://www.youtube.com/watch?v=ace4_R-EoN8
What Son of Selvana Chelvanaigum had of to say!,https://www.youtube.com/watch?v=c29CMP2V7I8
The success story of our Head of Food Technology,https://www.youtube.com/watch?v=MZ2Saj3u4QE
Wishing you an empowering Women’s Day - 2018,https://www.youtube.com/watch?v=RRIi_x7TrmM
Ironkids Heroes!,https://www.youtube.com/watch?v=aFVVk4qdvj0
64th School of Tea 2018 - Sri Lanka,https://www.youtube.com/watch?v=GMqdoYiYyL8
Steps to make “Green Cinnamon” tea mocktail,https://www.youtube.com/watch?v=iR_DLSQLUdc
Steps to make “Earl Amarena” tea mocktail,https://www.youtube.com/watch?v=RWE2c-9fhTE
Steps to make “Cool Jasmine” tea mocktail,https://www.youtube.com/watch?v=IaVF0-3vIEY
Tea Inspired Valentine's with Peter Kuruvita at t-Lounge by Dilmah,https://www.youtube.com/watch?v=Gz6pAtxU3ok
Tea Inspired Valentine's with Peter Kuruvita,https://www.youtube.com/watch?v=EreHrA6uZ88
Guess Who's brewing your cuppa love,https://www.youtube.com/watch?v=zVNCOYefhw0
Dilmah Conservation Healthy Living - Ambarella Juice by Chef Shareef Kareem,https://www.youtube.com/watch?v=7oNtf14cIrM
Dilmah Gift of Tea,https://www.youtube.com/watch?v=QYXFtIX8ah4
George Calombaris at Chatham t-Lounge,https://www.youtube.com/watch?v=8os43AVXDPA
30 Years of Dilmah,https://www.youtube.com/watch?v=TxdStazTkcM
Dilmah Always Teatime  Challenge - Dubai 2018,https://www.youtube.com/watch?v=9hMNmjL_Kpo
Grilled Vegetable waffle - t-Lounge by Dilmah,https://www.youtube.com/watch?v=oGqqwk8hTCc
Dilmah Story by Dilmah Founder on ART TV,https://www.youtube.com/watch?v=Q88IlIzJoy4
Dilmah's wishes for the Blind Cricket World Cup 2018,https://www.youtube.com/watch?v=CKAgPxrW1oM
New Year Greetings from Dilmah,https://www.youtube.com/watch?v=6vmoffH4Xlc
t-TK - t-Lounge by Dilmah,https://www.youtube.com/watch?v=WuD9ZnjYWF4
Real Natural Bubble Tea at the t-Lounge by Dilmah,https://www.youtube.com/watch?v=ktDZX1JeDcY
Our best wishes to the Blind Cricket World Cup 2018,https://www.youtube.com/watch?v=0ZJu-RYniB0
Christmas Wish from Dilmah Family,https://www.youtube.com/watch?v=afCRiPf1Cw8
"Why should we Reduce, Reuse and Recycle?",https://www.youtube.com/watch?v=o_KWUSLhTjE
Spicy Chicken Original Crêpe - t-Lounge by Dilmah,https://www.youtube.com/watch?v=fF3FlvW9cas
Sir Richard Hadlee MJFCF vist,https://www.youtube.com/watch?v=mrbimUA56Sw
Women Empowerment - Story of Pushpalatha,https://www.youtube.com/watch?v=j7ju0JJXY90
Bocuse d’Or Asia Pacific 2018 Candidate,https://www.youtube.com/watch?v=VN2nvXyZp_4
Empower Culinary and Hospitality School Student at Bocuse d'Or Challenge,https://www.youtube.com/watch?v=O8wh_mQUtTE
Kayts Hospital OPD opening,https://www.youtube.com/watch?v=hD8Ldctsm7I
The MJF Charitable Foundation,https://www.youtube.com/watch?v=0L-82DeyIrs
Our Agricultural Heritage - A Revival by Dilmah Conservation: Chena Cultivation,https://www.youtube.com/watch?v=jmPUeMu__V4
Bats Control Pests,https://www.youtube.com/watch?v=bLrVisZCQdo
Mango Iced Tea by Dilmah  t-Lounge,https://www.youtube.com/watch?v=yLWjiZmHBi4
"The Student Choir of Tadulako, Indonesia - 4th Asia Pacific Choir Games",https://www.youtube.com/watch?v=nKJ7VLUXV-0
"Great Taste, Natural Goodness - New Dilmah infusions",https://www.youtube.com/watch?v=ElUyib8QFj4
"The Children's Choir Vladivostok, Russia  - 4th Asia Pacific Choir Games",https://www.youtube.com/watch?v=Knd4_3yTWYY
National Centre for Children with Cerebral Palsy and other Developmental Disorders – Rajagiriya,https://www.youtube.com/watch?v=IazGeO0Z3UY
Dilmah Conservation Healthy Living- Pea Egg Plant Curry by Chef Kumar,https://www.youtube.com/watch?v=PLaNl3W_yyE
Teatime is rocking at the t-Lounge by Dilmah at Colombo’s Arcade Independence Square.,https://www.youtube.com/watch?v=pc-sTg1S9vg
The Soul Sounds Academy - 4th Asia Pacific Choir Games,https://www.youtube.com/watch?v=A2q0J0D0diM
Royal College Colombo - 4th Asia Pacific Choir Games,https://www.youtube.com/watch?v=OVmhcTN3hvM
Revelations Academy - 4th Asia Pacific Choir Games,https://www.youtube.com/watch?v=QlU4Pyv0V-M
Ladies College Colombo - 4th Asia Pacific Choir Games,https://www.youtube.com/watch?v=eoTR8IJna-k
British School in Colombo Senior - 4th Asia Pacific Choir Games,https://www.youtube.com/watch?v=n7pXp2EHtmw
British School in Colombo Junior - 4th Asia Pacific Choir Games,https://www.youtube.com/watch?v=vNzG3p1__xU
Sri Lanka - Land of Lichens by Dilmah Conservation,https://www.youtube.com/watch?v=WnY2nkYgCIQ
Asia Pacific Choir Games 2017 - Supported by Dilmah,https://www.youtube.com/watch?v=GFVFF78iQIk
Our Agricultural Heritage - A Revival by Dilmah Conservation,https://www.youtube.com/watch?v=9t5MZdi-sjA
Insight into the Wild Elephant- Dilmah Conservation,https://www.youtube.com/watch?v=pABqbC17Kf0
Dilmah Conservation Healthy Living- Ladies Fingers Curry by Chef Kumar,https://www.youtube.com/watch?v=IVNvhthOxnI
What created a storm in a tea cup - Dilmah Founder Merrill J. Fernando,https://www.youtube.com/watch?v=wItEqljRWnc
Story behind the brand name Dilmah - Founder Merrill J. Fernando,https://www.youtube.com/watch?v=veWF82N5pIU
Sharing his success with the workers and the poor - Dilmah Founder Merrill J. Fernando,https://www.youtube.com/watch?v=o8Xo3Y0uKx0
Story of Dilmah Brand - Founder Merrill J. Fernando,https://www.youtube.com/watch?v=marxL8KARt4
A clarion call by the Teamaker - Dilmah Founder Merrill J. Fernando,https://www.youtube.com/watch?v=GFbgOERUdGI
The way forward for Ceylon Tea industry - Dilmah Founder Merrill J. Fernando,https://www.youtube.com/watch?v=G1QXiDPMZh0
Otto Weibel - 2 Chefs and a Teamaker Jam on Everything Tea,https://www.youtube.com/watch?v=kn-UMmjryjE
Bruno Ménard - 2 Chefs and a Teamaker Jam on Everything Tea,https://www.youtube.com/watch?v=C3SRxMAsQQE
2 Chefs and a Teamaker Jam on Everything Tea,https://www.youtube.com/watch?v=AAshtZKgoKc
Uva Highlands Uva Seasonal Pekoe 2014,https://www.youtube.com/watch?v=obrrNgwGgTg
Thotulagalla Estate Organic Ceylon Orange Pekoe Special 2014,https://www.youtube.com/watch?v=ccwjTPBokqE
Tea inspired Mixology in Indonesia,https://www.youtube.com/watch?v=WrRv3sYz460
Dilmah Conservation - Urban Arboretum,https://www.youtube.com/watch?v=aQpGASgq7NA
t-Lounge by Dilmah Presents - Tea in the Visual Sense,https://www.youtube.com/watch?v=5WLQ5-GW-E0
6th Dilmah Challenge Trophy National Blind Cricket Tournament,https://www.youtube.com/watch?v=mlp3yOIybSU
Best Tea Inspired Pairing - Dilmah 'Always Teatime' Challenge - Sri Lanka Live,https://www.youtube.com/watch?v=euXZb6kvq8Q
Camellia Epicurean dinner hosted by Dilmah and Chef Yann Bernard,https://www.youtube.com/watch?v=p3bzhojsN74
Dilhan C. Fernando's speech at the Colombo International Tea Convention,https://www.youtube.com/watch?v=kkHfV1LuHVs
Merrill J. Fernando's speech at the Colombo International Tea Convention,https://www.youtube.com/watch?v=PJH7tPBvyh0
John Clancy on Empower Culinary School,https://www.youtube.com/watch?v=bg2fMUAF6tg
Bernd Uber on Empower Culinary School,https://www.youtube.com/watch?v=8LwHFrCusIs
Story of W. Dinesh - Empower Culinary & Hospitality School,https://www.youtube.com/watch?v=4apNQwgaam8
School of Tea - Bali,https://www.youtube.com/watch?v=KGWVGM66ayk
Motivational speech by Three Michelin Star Chef Bruno Menard,https://www.youtube.com/watch?v=VPnwDt4tvRg
